doc_id,config,task,rep,primary_type,type_flags,phase,source_coverage_fraction,content
201268c776a51721fbed87c42d525856,observational-memory-glm52-max,actionlint-action-pinning-lint,0,other,other,early,0.26804123711340205,Spec: `action-pinning: null` keeps the rule disabled; an empty object `action-pinning: {}` enables it with defaults. A per-path `action-pinning` key overrides the pinning level and enables the rule even without a global section.
e6fd05f7ff70b5d511cf08ac8e2d22dc,observational-memory-glm52-max,actionlint-action-pinning-lint,0,test_failure,test_failure,early,0.26804123711340205,"Spec: skip local refs (`./`) and Docker refs (`docker://`). When the action name itself is an expression, skip it entirely; when only the version ref is a dynamic expression, flag it with an error indicating the ref is a dynamic expression that cannot be verified for pinning."
b7af11d47e916244fe5ca7204542f612,observational-memory-glm52-max,actionlint-action-pinning-lint,0,other,other,early,0.26804123711340205,"Spec: config supports `allowed-owners` (case-insensitive), `allowed-actions` (`owner/repo` format), `denied-owners`, and `denied-actions`. Global and per-path allowed and denied lists merge by union across matching configs; denials take precedence over allowances, ensuring denied entries are still subject to pinning checks rather than unconditionally blocked."
aeddbf76a4353e04bdd271d471740aeb,observational-memory-glm52-max,actionlint-action-pinning-lint,0,test_failure,task_requirement;test_failure,early,0.26804123711340205,"Spec: for popular actions in the known-actions data, error suggestions should reference the specific known version. For config validation, reject invalid levels, owners with slashes, and malformed `owner/repo` entries in both allowed and denied lists."
58de69ad42d37e63bd28ac47f2632c4e,observational-memory-glm52-max,actionlint-action-pinning-lint,0,test_failure,task_requirement;test_failure,early,0.26804123711340205,Spec: an `-action-pinning-level` CLI flag overrides only the pinning level (not allow/deny lists) and enables the rule even when it would otherwise be disabled. Error messages should distinguish reusable workflows from step actions.
950854db67847100ac13c715ba6b975e,observational-memory-glm52-max,actionlint-action-pinning-lint,0,implementation_state,implementation_state,early,0.26804123711340205,completed: created branch `action-pinning` from main for this task.
3d5919f4375088386c5ef1487db7e3d4,observational-memory-glm52-max,actionlint-action-pinning-lint,0,test_failure,code_structure;test_failure,early,0.26804123711340205,"Codebase exploration: rules are registered in linter.go around line 558-572 as a []Rule slice (e.g. NewRuleMatrix, NewRuleAction, NewRuleWorkflowCall, NewRuleExpression). Each rule embeds RuleBase and implements Pass visitor callbacks (VisitStep, VisitJobPre, VisitJobPost, etc.). RuleBase provides Error/Errorf and SetConfig/Config methods."
b1ed7d31807b3b50f11eac94c63e0f14,observational-memory-glm52-max,actionlint-action-pinning-lint,0,implementation_state,task_requirement;code_structure;implementation_state,early,0.26804123711340205,Codebase exploration: Config struct is in config.go with PathConfig for per-path overrides via a `paths` map (glob patterns). ParseConfig validates glob patterns. There is no existing `action-pinning` config section; it will need to be added to Config and PathConfig.
e7857cf220787904a156c92086cd8b2e,observational-memory-glm52-max,actionlint-action-pinning-lint,0,code_structure,code_structure,early,0.26804123711340205,"Codebase exploration: CLI flags are defined in command.go via flag.NewFlagSet (around line 134-148); LinterOptions struct holds options. Known flag names include -ignore, -shellcheck, -pyflakes, -oneline, -format, -config-file, -init-config, -no-color, -color, -verbose, -debug, -version, -stdin-filename. A new -action-pinning-level flag is needed."
cecef606eae6cbc3f0fba399adbab8c7,observational-memory-glm52-max,actionlint-action-pinning-lint,0,implementation_state,code_structure;implementation_state,early,0.26804123711340205,Codebase exploration: ExecAction.Uses (*String) in ast.go (~line 456) holds the step action `uses:` ref; WorkflowCall.Uses (*String) in ast.go (~line 849) holds the job-level reusable workflow `uses:` ref. rule_action.go parses the spec into owner/repo/ref (around line 320-380) and already handles ContainsExpression checks on Uses.
b97b51ad67aa81a4e9910c2ccefda114,observational-memory-glm52-max,actionlint-action-pinning-lint,0,test_failure,code_structure;test_failure,early,0.26804123711340205,Codebase exploration: PopularActions in popular_actions.go is a generated map keyed by full specs like `owner/repo@ref` (e.g. `8398a7/action-slack@v3`); useful for suggesting known versions in pinning error messages.
b39df28356d5f3060a78677d9dcc9736,observational-memory-glm52-max,actionlint-action-pinning-lint,0,implementation_state,code_structure;implementation_state,late,0.7216494845360825,"completed: created rule_action_pinning.go (4836 bytes) implementing RuleActionPinning. Defines ActionPinningLevel constants (MajorMinor/Semver/CommitSHA), regexes reMajorMinor (^v\d+\.\d+$), reSemver (^v\d+\.\d+\.\d+(?:[-+][0-9A-Za-z.-]+)?$), reSHA (^[0-9a-f]{40}$), parseActionPinningLevel(), actionRefSatisfies(), and helper containsFold() and knownPinnedVersion() (looks up PopularActions by prefix)."
5e90c355a92d1fd43552556dd73535f8,observational-memory-glm52-max,actionlint-action-pinning-lint,0,implementation_state,code_structure;implementation_state,late,0.7216494845360825,"rule_action_pinning.go design: NewRuleActionPinning(path, cliLevel) constructor. effective() merges global ActionPinning config with per-path configs (via Config().PathConfigs(path)) and CLI level into an enabled flag, level, and merged ActionPinningConfig (union of allowed/denied lists). VisitStep checks ExecAction.Uses; VisitJobPre checks WorkflowCall.Uses. check() skips ./ and docker:// refs, skips names with ${{ , errors on dynamic ref expressions, and uses shouldCheck() for allow/deny gating."
6e3b76752f10babf68d13050a77d626f,observational-memory-glm52-max,actionlint-action-pinning-lint,0,implementation_state,code_structure;implementation_state,late,0.7216494845360825,"rule_action_pinning.go shouldCheck() logic: denied owners/actions always return true (stay checked); if no allowed lists exist return true; otherwise return true only when the name is NOT in allowed lists, meaning allowed entries are skipped from pinning checks. Owner matching is case-insensitive via containsFold."
aa14074db7487a07acbad5ac09f15b4f,observational-memory-glm52-max,actionlint-action-pinning-lint,0,implementation_state,task_requirement;code_structure;implementation_state,late,0.7216494845360825,"completed: added ActionPinningConfig struct and config validation to config.go. ActionPinningConfig has Level, AllowedOwners, AllowedActions, DeniedOwners, DeniedActions (yaml tags: level, allowed-owners, allowed-actions, denied-owners, denied-actions). Added ActionPinning *ActionPinningConfig field to both top-level Config and PathConfig structs. validateActionPinningConfig() rejects invalid levels, owners containing '/' or empty, and malformed owner/repo action entries."
e2b678ac59f03721f12de671ff874d3a,observational-memory-glm52-max,actionlint-action-pinning-lint,0,implementation_state,code_structure;implementation_state,late,0.7216494845360825,completed: modified linter.go to add ActionPinningLevel string field to LinterOptions struct and actionPinningLevel field to Linter struct (populated from opts.ActionPinningLevel).
f45847ec79e5da3e5eda67496c4a6f25,observational-memory-glm52-max,actionlint-action-pinning-lint,0,test_failure,code_structure;implementation_state;test_failure,late,0.7216494845360825,"completed: added -action-pinning-level CLI flag to command.go (StringVar, default empty). On parse, if non-empty validates the value via parseActionPinningLevel(); invalid value prints error and returns ExitStatusInvalidCommandOption (2)."
98b7f2cf823bdd74231eb2a6eb08b1db,observational-memory-glm52-max,actionlint-action-pinning-lint,0,code_structure,code_structure,late,0.7216494845360825,"Fix attempt: initially registered NewRuleActionPinning unconditionally in the rules slice in linter.go, which broke TestLinterFormatErrorMessageInSARIF (SARIF rule list gained an unexpected action-pinning entry). Resolved by conditionally appending the rule only when l.actionPinningLevel != """" or configEnablesActionPinning(cfg) is true."
9946dd8daf693165ad7b268e404a6d89,observational-memory-glm52-max,actionlint-action-pinning-lint,0,implementation_state,code_structure;implementation_state,late,0.7216494845360825,added helper configEnablesActionPinning(cfg) to linter.go: returns true if cfg.ActionPinning != nil or any cfg.Paths entry has a non-nil ActionPinning.
a806e193e9adbc7ce5be9c6cf8e44e67,observational-memory-glm52-max,actionlint-action-pinning-lint,0,test_failure,test_failure,late,0.7216494845360825,completed: full test suite passes (go test ./... ok). All packages green including the previously-failing SARIF test.
4634f17d12c673f5da30850633ca2289,observational-memory-glm52-max,actionlint-action-pinning-lint,0,test_failure,code_structure;test_failure,late,0.7216494845360825,In progress: was reading rule_deprecated_commands_test.go to understand the test patterns (table-driven tests with what/run/want fields) before writing tests for the action-pinning rule.
cbc2822b80377b782f419f00fb149efb,observational-memory-glm52-max,actionlint-action-pinning-lint,1,test_failure,task_requirement;implementation_state;test_failure,mid,0.4090909090909091,User assigned task: add a lint rule with error kind 'action-pinning' to the actionlint Go project that checks step-level action 'uses:' references and job-level reusable workflow 'uses:' references for version pinning. Work must be done on a new branch from main and committed when done.
c4d2e0d4c95b505730cc1a3a8a8658d9,observational-memory-glm52-max,actionlint-action-pinning-lint,1,implementation_state,task_requirement;code_structure;implementation_state,mid,0.4090909090909091,"Pinning level config: 'action-pinning' config section has a 'level' field accepting 'major-minor' (requires vMAJOR.MINOR), 'semver' (requires vMAJOR.MINOR.PATCH including prerelease, this is the default), or 'commit-sha' (requires full 40-character lowercase hex SHA). Levels are ordered by increasing strictness so a ref satisfying a stricter level also satisfies any less strict requirement."
6b6852492c15b63fe80eb74cd2212547,observational-memory-glm52-max,actionlint-action-pinning-lint,1,other,other,mid,0.4090909090909091,Rule enable/disable semantics: setting 'action-pinning: null' keeps the rule disabled; empty object 'action-pinning: {}' enables it with defaults. A per-path entry using the 'action-pinning' key enables the rule even without a global section.
46a795cf8d3488e55c784ed225ae18a4,observational-memory-glm52-max,actionlint-action-pinning-lint,1,test_failure,test_failure,mid,0.4090909090909091,"Skip rules for pinning checks: skip local refs starting with './' and Docker refs starting with 'docker://'. When the action name itself is an expression, skip it entirely; when only the version ref is a dynamic expression, flag it with an error indicating the ref is a dynamic expression that cannot be verified for pinning."
ca8d3f1abe19acfd5630817eae5c94be,observational-memory-glm52-max,actionlint-action-pinning-lint,1,other,other,mid,0.4090909090909091,"Allow/deny list config: supports 'allowed-owners' (case-insensitive), 'allowed-actions' (owner/repo format), 'denied-owners', and 'denied-actions'. Global and per-path allowed and denied lists merge by union across matching configurations. Denials take precedence over allowances, ensuring denied entries are still subject to pinning checks rather than unconditionally blocked."
3d403af5ada689d28932b05289aa8bd2,observational-memory-glm52-max,actionlint-action-pinning-lint,1,test_failure,task_requirement;implementation_state;test_failure,mid,0.4090909090909091,"Per-path overrides use the 'action-pinning' key to override the pinning level only. For popular actions in the known-actions data, error suggestions should reference the specific known version."
cbe601b9589d10dd969c5e7ed5594130,observational-memory-glm52-max,actionlint-action-pinning-lint,1,other,other,mid,0.4090909090909091,CLI flag: an '-action-pinning-level' flag overrides only the pinning level (not allow/deny lists) and enables the rule even when it would otherwise be disabled.
9541cba574b6943e8ed7e38cfef31e9d,observational-memory-glm52-max,actionlint-action-pinning-lint,1,test_failure,task_requirement;test_failure,mid,0.4090909090909091,"Config validation requirements: reject invalid levels, owners containing slashes, and malformed 'owner/repo' entries in both allowed and denied lists. Error messages should distinguish reusable workflows from step actions."
c255d3b267f590740f11e6698b4f0ae1,observational-memory-glm52-max,actionlint-action-pinning-lint,1,implementation_state,code_structure;implementation_state,mid,0.4090909090909091,"created branch 'action-pinning' from main to do the work. Project root contains actionlint Go source files (config.go, rule_action.go, rule_workflow_call.go, linter.go, command.go, etc.)."
8d61e152260dacf04cab0d8b9568ee3e,observational-memory-glm52-max,actionlint-action-pinning-lint,1,implementation_state,task_requirement;code_structure;implementation_state,mid,0.4090909090909091,"config.go: Config struct has SelfHostedRunner, ConfigVariables, and Paths (map[string]PathConfig). PathConfig currently only has Ignore field. ParseConfig validates glob patterns in paths. New action-pinning config fields will need to be added here."
339683c135ad32fa832cfc15f0a4dd7b,observational-memory-glm52-max,actionlint-action-pinning-lint,1,implementation_state,code_structure;implementation_state,mid,0.4090909090909091,"rule_action.go: RuleAction struct with RuleBase and cache, VisitStep callback handles ExecAction. Uses spec parsed in checkRepoAction which splits on '@' then '/' to extract owner, repo, ref. Returns early if e.Uses.ContainsExpression(). Local ('./') and Docker ('docker://') refs are handled separately. PopularActions and OutdatedPopularActionSpecs maps are referenced."
f51d7ce7b4d3095a6f9c81442645cd17,observational-memory-glm52-max,actionlint-action-pinning-lint,1,implementation_state,code_structure;implementation_state,mid,0.4090909090909091,"rule_workflow_call.go: RuleWorkflowCall struct handles reusable workflow calls. VisitJobPre checks n.WorkflowCall.Uses, skips if nil/empty/contains expression. isWorkflowCallUsesLocalFormat and isWorkflowCallUsesRepoFormat helpers exist. This is the job-level 'uses:' reference to check for pinning."
8ae363669c3727cd50258fe74c5a7d26,observational-memory-glm52-max,actionlint-action-pinning-lint,1,implementation_state,task_requirement;code_structure;implementation_state,mid,0.4090909090909091,"linter.go: Rules are instantiated in the LintFile method around lines 558-572 as a []Rule slice (NewRuleAction, NewRuleWorkflowCall, etc.) then passed to NewVisitor. The rule list can be modified via OnRulesCreated hook. New pinning rule will need to be added to this list."
2c5ae0a84a7297198c70e182ff7ea003,observational-memory-glm52-max,actionlint-action-pinning-lint,1,implementation_state,task_requirement;code_structure;implementation_state,mid,0.4090909090909091,"command.go: Command struct with CLI flags registered via flag.NewFlagSet in Main(). LinterOptions carries options. The '-action-pinning-level' CLI flag needs to be added here alongside existing flags like -config-file, -ignore, -shellcheck, -pyflakes."
6739fec6fce1235edd503bd77cf9fc14,observational-memory-glm52-max,actionlint-action-pinning-lint,2,test_failure,task_requirement;implementation_state;test_failure,early,0.2976190476190476,"User task: add an action-pinning lint rule (error kind ""action-pinning"") to the actionlint Go linter that checks both step-level action uses: references and job-level reusable workflow uses: references for version pinning. Must work in a new branch from main and commit when done."
1f02bf429481302f232c804cd9907a14,observational-memory-glm52-max,actionlint-action-pinning-lint,2,implementation_state,task_requirement;code_structure;implementation_state,early,0.2976190476190476,"action-pinning config: level field accepts major-minor (vMAJOR.MINOR), semver (vMAJOR.MINOR.PATCH incl prerelease, default), or commit-sha (full 40-char lowercase hex SHA). Levels ordered by increasing strictness so a ref satisfying a stricter level also satisfies any less strict requirement."
4c03e5223f804454b8f5b17e5f248955,observational-memory-glm52-max,actionlint-action-pinning-lint,2,other,other,early,0.2976190476190476,action-pinning enablement: action-pinning: null keeps rule disabled; empty object action-pinning: {} enables with defaults. Per-path action-pinning entry enables the rule even without a global section and overrides the pinning level.
ccc329f494a4bd276cadc4a758f0f7f1,observational-memory-glm52-max,actionlint-action-pinning-lint,2,test_failure,test_failure,early,0.2976190476190476,"action-pinning skip/flag rules: skip local refs (./) and Docker refs (docker://); when the action name itself is an expression, skip entirely; when only the version ref is a dynamic expression, flag with an error that the ref is a dynamic expression that cannot be verified for pinning."
f0b5cadaa8d7918b21ea25c7e11a6e7a,observational-memory-glm52-max,actionlint-action-pinning-lint,2,other,other,early,0.2976190476190476,"action-pinning config supports allowed-owners (case-insensitive), allowed-actions (owner/repo format), denied-owners, denied-actions. Global and per-path allowed and denied lists merge by union across matching configs; denials take precedence over allowances so denied entries are still subject to pinning checks rather than unconditionally blocked."
39e096e4ceaf18241b4b55d0609cea93,observational-memory-glm52-max,actionlint-action-pinning-lint,2,test_failure,task_requirement;test_failure,early,0.2976190476190476,"For popular actions in the known-actions data, action-pinning error suggestions should reference the specific known version."
78c0bd401e0b00759f5b687faac0c20c,observational-memory-glm52-max,actionlint-action-pinning-lint,2,other,other,early,0.2976190476190476,A -action-pinning-level CLI flag overrides only the pinning level (not allow/deny lists) and enables the rule even when it would otherwise be disabled.
4eb501aac06f4168b69ba6ba431b9393,observational-memory-glm52-max,actionlint-action-pinning-lint,2,test_failure,task_requirement;test_failure,early,0.2976190476190476,"action-pinning config validation must reject invalid levels, owners with slashes, and malformed owner/repo entries in both allowed and denied lists. Error messages must distinguish reusable workflows from step actions."
e67fc65bc1abc5629e0702760663c43d,observational-memory-glm52-max,actionlint-action-pinning-lint,2,self_reported_completion,implementation_state;self_reported_completion,early,0.2976190476190476,Completed: assistant created branch action-pinning from main; working tree was clean on main before branching. Note: rg command is not available in this environment (use grep).
63ad886b70e050c04dd5574627d967e4,observational-memory-glm52-max,actionlint-action-pinning-lint,2,implementation_state,task_requirement;code_structure;implementation_state,early,0.2976190476190476,"config.go architecture: Config struct (parsed from actionlint.yaml) has SelfHostedRunner, ConfigVariables, and Paths map[string]PathConfig. PathConfig currently only has an Ignore field. ParseConfig validates glob patterns in paths. PathConfigs(path) returns matching PathConfig entries via doublestar matching. This is where the action-pinning config section must be added."
07e39b9d2778ee6bc6fd8badf4a880f2,observational-memory-glm52-max,actionlint-action-pinning-lint,2,implementation_state,task_requirement;code_structure;implementation_state,early,0.2976190476190476,"rule_action.go: RuleAction (name ""action"") has VisitStep that handles uses: refs. It skips if Uses.ContainsExpression(), routes ./ to checkLocalAction, docker:// to checkDockerAction, and everything else to checkRepoAction. checkRepoAction parses {owner}/{repo}@{ref} or {owner}/{repo}/{path}@{ref} and looks up PopularActions[spec]. This VisitStep is where step-level action pinning checks should hook in."
8c459e01733080f9a84356eabc180ddb,observational-memory-glm52-max,actionlint-action-pinning-lint,2,implementation_state,task_requirement;code_structure;implementation_state,early,0.2976190476190476,"ast.go defines ExecAction.Uses *String (line 456, step-level) and WorkflowCall.Uses *String (line 850, job-level reusable workflow reference). These are the two node types the action-pinning rule must check."
e0d604dec765e6f164a96648a2101e93,observational-memory-glm52-max,actionlint-action-pinning-lint,2,task_requirement,task_requirement;code_structure,early,0.2976190476190476,rule.go: RuleBase provides SetConfig/Config methods and the Rule interface requires SetConfig. Rules receive config via SetConfig(cfg) during linting. The action-pinning rule must read its config from the Config passed via SetConfig.
17e9d070be8699b5f8c3a7e0d903b9e6,observational-memory-glm52-max,actionlint-action-pinning-lint,2,test_failure,task_requirement;code_structure;implementation_state;test_failure,early,0.2976190476190476,"linter.go check() method (around line 545-580) instantiates the rules slice (NewRuleMatrix, NewRuleCredentials, ..., NewRuleAction(localActions), NewRuleWorkflowCall, etc.), calls SetConfig(cfg) on each when cfg is non-nil, and applies cfg.PathConfigs(path) for error filtering. New rules must be registered in this slice; PathConfig needs an action-pinning field for per-path overrides."
5f7a9e25941b193e58d0c48d3d5a78fc,observational-memory-glm52-max,actionlint-action-pinning-lint,2,implementation_state,code_structure;implementation_state,late,0.7023809523809523,"Completed: created rule_action_pinning.go implementing RuleActionPinning with RuleBase (name ""action-pinning""), VisitStep checking ExecAction.Uses, VisitJobPre checking WorkflowCall.Uses, effective() merging global+path config and CLI level, checkUses() for the pinning logic, refSatisfies() for level matching, and suggestion() looking up PopularActions by prefix."
82ab9f473c395e1c1a13a9025c13a2b7,observational-memory-glm52-max,actionlint-action-pinning-lint,2,implementation_state,code_structure;implementation_state,late,0.7023809523809523,"Completed: modified config.go to add ActionPinningConfig struct (Level, AllowedOwners, AllowedActions, DeniedOwners, DeniedActions with yaml tags), PathConfig.ActionPinning pointer field, Config.ActionPinning pointer field, validateActionPinningConfig() rejecting invalid levels/owners-with-slashes/malformed-owner-repo, and hasPathActionPinning() helper."
74f9aca1f47e96dde70b1dd269b20f4a,observational-memory-glm52-max,actionlint-action-pinning-lint,2,implementation_state,code_structure;implementation_state,late,0.7023809523809523,"Completed: modified linter.go to add ActionPinningLevel string field to LinterOptions, actionPinningLevel field to Linter struct, NewLinter validation of the level, and conditional rule registration: NewRuleActionPinning is only appended to rules when CLI flag is non-empty OR cfg.ActionPinning != nil OR a matching path config has action-pinning set."
2965e40b410cf13d022bac1fd659798e,observational-memory-glm52-max,actionlint-action-pinning-lint,2,implementation_state,code_structure;implementation_state,late,0.7023809523809523,"Completed: added -action-pinning-level CLI flag to command.go Main() via flags.StringVar(&opts.ActionPinningLevel, ""action-pinning-level"", ...)."
1a0cd06b7bcc69fc43214036ef889165,observational-memory-glm52-max,actionlint-action-pinning-lint,2,test_failure,test_failure,late,0.7023809523809523,"Fixed SARIF test regression (TestLinterFormatErrorMessageInSARIF) by making rule registration conditional instead of unconditional; unconditionally registering NewRuleActionPinning caused the SARIF output to include the action-pinning rule in its rules list, breaking the snapshot test."
2234b8a8a3ac9f5e2595545cf9f25057,observational-memory-glm52-max,actionlint-action-pinning-lint,2,test_failure,test_failure,late,0.7023809523809523,Completed: all tests pass after gofmt and go test ./... (github.com/rhysd/actionlint ok 0.304s).
4ea1512e93d391ece332b1de89bf4df5,observational-memory-glm52-max,actionlint-action-pinning-lint,2,test_failure,code_structure;test_failure,late,0.7023809523809523,"Completed: wrote rule_action_pinning_test.go with comprehensive test coverage including refSatisfies regex behavior, config validation, allow/deny precedence and union merging, CLI flag, path config enablement, step vs reusable workflow message distinction, and linter integration via NewLinter."
9bf1344145bde6ffab3cf6f096157b8e,observational-memory-glm52-max,actionlint-action-pinning-lint,2,test_failure,task_requirement;code_structure;implementation_state;test_failure,late,0.7023809523809523,Known regex quirk: the semver regex in rule_action_pinning.go (rePinSemver ^v[0-9]+\.[0-9]+\.[0-9]+(?:[-+][0-9A-Za-z.-]+)?$) accepts a single prerelease or build suffix but NOT both simultaneously (e.g. v1.2.3-beta+build fails); tests document this as current behavior.
17d5845e8c353499ac9fbcaa6820c770,observational-memory-glm52-max,actionlint-action-pinning-lint,2,code_structure,code_structure,late,0.7023809523809523,"Linter struct in linter.go is constructed via positional struct literal (not keyed fields) at line 190; onRulesCreated field is last field before the actionPinningLevel addition, so edits to the constructor needed exact trailing-field matching."
5de2b94926e9f6172caf39cffe2615d2,observational-memory-glm52-max,actionlint-action-pinning-lint,3,test_failure,task_requirement;implementation_state;test_failure,early,0.25555555555555554,Task: add a lint rule with error kind `action-pinning` to the actionlint Go project (GitHub Actions linter). Rule must check both step-level action `uses:` references and job-level reusable workflow `uses:` references for version pinning.
baf5ff0419476e02d41c91a2a5e2ddeb,observational-memory-glm52-max,actionlint-action-pinning-lint,3,implementation_state,task_requirement;code_structure;implementation_state,early,0.25555555555555554,"action-pinning config: `action-pinning` config section with `level` field accepting `major-minor` (vMAJOR.MINOR), `semver` (vMAJOR.MINOR.PATCH incl prerelease, the default), or `commit-sha` (full 40-char lowercase hex SHA). Levels are ordered by increasing strictness so a ref satisfying a stricter level satisfies any less strict requirement."
5c5dbe6c6f5c058189b6ee0a8d935f41,observational-memory-glm52-max,actionlint-action-pinning-lint,3,other,other,early,0.25555555555555554,action-pinning config toggles: `action-pinning: null` keeps the rule disabled; empty object `action-pinning: {}` enables it with defaults. A per-path entry under `paths` using the `action-pinning` key overrides the pinning level and enables the rule even without a global section.
3490a6278eb6932e7f487a1d90f57656,observational-memory-glm52-max,actionlint-action-pinning-lint,3,test_failure,test_failure,early,0.25555555555555554,"action-pinning skip rules: skip local refs (`./`) and Docker refs (`docker://`). When the action name itself is an expression, skip it entirely. When only the version ref is a dynamic expression, flag it with an error indicating the ref is a dynamic expression that cannot be verified for pinning."
849945163d6eff528ba41d98d5d9a2f5,observational-memory-glm52-max,actionlint-action-pinning-lint,3,other,other,early,0.25555555555555554,"action-pinning allowed/denied lists: config supports `allowed-owners` (case-insensitive), `allowed-actions` (owner/repo format), `denied-owners`, and `denied-actions`. Global and per-path allowed and denied lists all merge by union across matching configurations. Denials take precedence over allowances, ensuring denied entries are still subject to pinning checks rather than unconditionally blocked."
c07ce6a836fc72ba51dfcd2ee6e896a2,observational-memory-glm52-max,actionlint-action-pinning-lint,3,test_failure,task_requirement;test_failure,early,0.25555555555555554,"action-pinning extras: For popular actions in the known-actions data, error suggestions should reference the specific known version. An `-action-pinning-level` CLI flag overrides only the pinning level (not allow/deny lists) and enables the rule even when it would otherwise be disabled."
dbe8ae4094f17175dab68b1ff52ff525,observational-memory-glm52-max,actionlint-action-pinning-lint,3,test_failure,task_requirement;test_failure,early,0.25555555555555554,"action-pinning validation: validate configs, rejecting invalid levels, owners with slashes, and malformed owner/repo entries in both allowed and denied lists. Error messages should distinguish reusable workflows from step actions."
490c3167446eb172356beec2fb6049d7,observational-memory-glm52-max,actionlint-action-pinning-lint,3,self_reported_completion,implementation_state;self_reported_completion,early,0.25555555555555554,User instructed to work on the action-pinning task in a new branch from main and commit everything when done. Assistant created branch `action-pinning` (was on `main`).
ffc6893e1595aaf25b1f68b4ced0bd70,observational-memory-glm52-max,actionlint-action-pinning-lint,3,code_structure,code_structure,early,0.25555555555555554,"Codebase architecture: config.go defines Config struct with SelfHostedRunner, ConfigVariables, and Paths (map[string]PathConfig). PathConfig currently only has Ignore field. ParseConfig validates glob patterns in paths. loadRepoConfig reads .github/actionlint.yaml or .yml."
2f2bb7f70e3ef906b1ac0bff99d7050b,observational-memory-glm52-max,actionlint-action-pinning-lint,3,code_structure,code_structure,early,0.25555555555555554,"Codebase architecture: rule.go defines RuleBase struct (name, desc, errs, dbg, config) and Rule interface (Pass, Errs, Name, Description, EnableDebug, SetConfig, Config). Rules embed RuleBase and override VisitStep/VisitJobPre/VisitJobPost/VisitWorkflowPre/VisitWorkflowPost callbacks. NewRuleBase(name, desc) creates the base."
82ac2628a6aa830f4abe17aeb24d8fca,observational-memory-glm52-max,actionlint-action-pinning-lint,3,implementation_state,code_structure;implementation_state,early,0.25555555555555554,Codebase architecture: AST in ast.go. ExecAction struct has Uses *String field and Inputs map. WorkflowCall struct (job-level reusable workflow) has Uses *String field. Step struct has Exec field (Exec interface with kinds Run/Action). reusable_workflow.go exists for reusable workflow handling.
7f36c13a4607059a84295dfc55d46a0b,observational-memory-glm52-max,actionlint-action-pinning-lint,3,task_requirement,task_requirement;code_structure,early,0.25555555555555554,"Codebase architecture: linter.go around line 558-572 instantiates all rules via NewRule* constructors in a slice (NewRuleMatrix, NewRuleCredentials, NewRuleShellName, NewRuleRunnerLabel, NewRuleEvents, NewRuleJobNeeds, NewRuleAction, NewRuleEnvVar, NewRuleID, NewRuleGlob, NewRulePermissions, NewRuleWorkflowCall, NewRuleExpression, NewRuleDeprecatedCommands, NewRuleIfCond). New rule must be registered here. NewRuleAction takes *LocalActionsCache; NewRuleWorkflowCall takes workflowPath and *LocalReusableWorkflowCache."
1dbaa81bd29535a73d66ced7dd5f415d,observational-memory-glm52-max,actionlint-action-pinning-lint,3,implementation_state,task_requirement;code_structure;implementation_state,late,0.6777777777777778,"completed: edited config.go to add ActionPinningConfig struct (fields: Level, AllowedOwners, AllowedActions, DeniedOwners, DeniedActions with yaml tags), validateActionPinningConfig validator (rejects invalid levels, owners with slashes, malformed owner/repo entries), added ActionPinning *ActionPinningConfig field to both PathConfig and top-level Config struct."
ddcdbd55a0c0037c8dfa29387d063c89,observational-memory-glm52-max,actionlint-action-pinning-lint,3,implementation_state,code_structure;implementation_state,late,0.6777777777777778,"completed: created rule_action_pinning.go implementing RuleActionPinning. NewRuleActionPinning(path, overrideLevel) embeds RuleBase named ""action-pinning"". VisitStep checks ExecAction.Uses; VisitJobPre checks j.WorkflowCall.Uses. effective() merges global + per-path + override config (union of allow/deny lists, default level semver). check() skips local ./ and docker:// refs, flags expression refs, verifies pinning level via regex (major-minor vN.N, semver vN.N.N, commit-sha 40-hex). knownActionSuggestion looks up PopularActions map."
9db6ceeb21bce8c9971c8ed05776ad6a,observational-memory-glm52-max,actionlint-action-pinning-lint,3,implementation_state,code_structure;implementation_state,late,0.6777777777777778,"completed: edited linter.go to add ActionPinningLevel string field to LinterOptions, registered NewRuleActionPinning(path, l.actionPinningLevel) in the rules slice after NewRuleIfCond, added actionPinningLevel field to Linter struct, and added validation of ActionPinningLevel in NewLinter before constructing the Linter."
203c4f1510e0be8fef28b62372d78012,observational-memory-glm52-max,actionlint-action-pinning-lint,3,code_structure,code_structure,late,0.6777777777777778,completed: edited command.go to add CLI flag -action-pinning-level (default empty) that overrides the configured action-pinning level and enables the rule.
505691c639be0fe635ca2afecda68551,observational-memory-glm52-max,actionlint-action-pinning-lint,3,test_failure,task_requirement;code_structure;test_failure,late,0.6777777777777778,"Blocker: go test ./... has one failing test, TestLinterFormatErrorMessageInSARIF at linter_test.go:467-468, because the new action-pinning rule now appears in the SARIF rules driver listing (id: action-pinning, name: ActionPinning, description ""Checks action and reusable workflow references are pinned"") and the test's expected golden output does not include it. The rule is registered after 'action' and before 'credentials' alphabetically. Test golden data needs updating."
