cell_id,result_path,task,config,rep,model,thinking_level,language,category,reward_binary,reward_partial,total_tokens,turns,tool_calls,agent_wall_s,agent_exit,agent_timed_out,agent_resource_exhausted,verifier_exit,patch_bytes,session_count,session_path,session_bytes,identity_mismatches,has_model_patch,has_verifier_directory,has_verifier_reward,has_verifier_ctrf,has_verifier_log,resource_policy_present,primary_disposition
gpt-5.5/medium/baseline/httpx-multipart-response-parsing/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/httpx-multipart-response-parsing/rep2/result.json,httpx-multipart-response-parsing,baseline,2,openai-codex/gpt-5.5,medium,python,feature_request,1,1.0,1013001,42,43,276.6,0,False,,0,13910,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/httpx-multipart-response-parsing/rep2/session/2026-07-07T14-30-48-152Z_019f3cfd-1a58-7349-a9c3-2cd75379295a.jsonl,259557,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/katex-multicolumn-array-spans/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/katex-multicolumn-array-spans/rep0/result.json,katex-multicolumn-array-spans,baseline,0,openai-codex/gpt-5.5,medium,javascript,feature_request,0,0.9942279942279942,3246945,82,81,471.5,0,False,,0,21178,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/katex-multicolumn-array-spans/rep0/session/2026-07-07T14-11-36-898Z_019f3ceb-8942-75ff-a89b-5d432a6a842f.jsonl,577005,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/katex-multicolumn-array-spans/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/katex-multicolumn-array-spans/rep1/result.json,katex-multicolumn-array-spans,baseline,1,openai-codex/gpt-5.5,medium,javascript,feature_request,1,1.0,2355943,65,64,410.9,0,False,,0,17351,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/katex-multicolumn-array-spans/rep1/session/2026-07-07T14-11-36-807Z_019f3ceb-88e7-72dc-8378-e36c3b2a4f5b.jsonl,527447,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/katex-multicolumn-array-spans/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/katex-multicolumn-array-spans/rep2/result.json,katex-multicolumn-array-spans,baseline,2,openai-codex/gpt-5.5,medium,javascript,feature_request,0,0.8643578643578643,1974431,57,56,383.5,0,False,,0,18891,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/katex-multicolumn-array-spans/rep2/session/2026-07-07T14-11-36-997Z_019f3ceb-89a5-7859-8128-cd7ef3d1f65b.jsonl,438118,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/koota-query-predicates/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/koota-query-predicates/rep0/result.json,koota-query-predicates,baseline,0,openai-codex/gpt-5.5,medium,typescript,feature_request,0,0.9813953488372092,3879150,93,97,914.9,0,False,,0,46030,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/koota-query-predicates/rep0/session/2026-07-07T14-15-36-591Z_019f3cef-318f-7695-94e7-025ea7b90bc9.jsonl,558336,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/koota-query-predicates/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/koota-query-predicates/rep1/result.json,koota-query-predicates,baseline,1,openai-codex/gpt-5.5,medium,typescript,feature_request,0,0.9627906976744186,2967206,78,82,454.0,0,False,,0,35283,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/koota-query-predicates/rep1/session/2026-07-07T14-15-50-689Z_019f3cef-68a1-7b66-ad31-e1b2dc45c39f.jsonl,493650,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/koota-query-predicates/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/koota-query-predicates/rep2/result.json,koota-query-predicates,baseline,2,openai-codex/gpt-5.5,medium,typescript,feature_request,0,0.9767441860465116,2608790,67,71,377.5,0,False,,0,33022,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/koota-query-predicates/rep2/session/2026-07-07T14-16-39-251Z_019f3cf0-2653-77fa-bac7-a95200c25152.jsonl,496997,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/langchain-request-coalescing/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/langchain-request-coalescing/rep0/result.json,langchain-request-coalescing,baseline,0,openai-codex/gpt-5.5,medium,python,feature_request,0,0.9858156028368794,3060506,71,70,516.9,0,False,,0,31234,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/langchain-request-coalescing/rep0/session/2026-07-07T14-18-02-928Z_019f3cf1-6d30-73ff-b4ec-ca771c35bfb6.jsonl,461656,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/langchain-request-coalescing/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/langchain-request-coalescing/rep1/result.json,langchain-request-coalescing,baseline,1,openai-codex/gpt-5.5,medium,python,feature_request,0,0.9964539007092199,2289789,71,70,537.9,0,False,,0,29888,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/langchain-request-coalescing/rep1/session/2026-07-07T14-18-10-046Z_019f3cf1-88fe-7b5c-973d-3fd7e6ed5330.jsonl,428590,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/langchain-request-coalescing/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/langchain-request-coalescing/rep2/result.json,langchain-request-coalescing,baseline,2,openai-codex/gpt-5.5,medium,python,feature_request,1,1.0,1636870,60,59,511.2,0,False,,0,27514,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/langchain-request-coalescing/rep2/session/2026-07-07T14-18-31-082Z_019f3cf1-db2a-779c-8526-025e62279d4e.jsonl,346322,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/mashumaro-flattened-dataclass-fields/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mashumaro-flattened-dataclass-fields/rep0/result.json,mashumaro-flattened-dataclass-fields,baseline,0,openai-codex/gpt-5.5,medium,python,feature_request,0,0.9999002659574469,1629667,56,55,434.1,0,False,,0,23159,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mashumaro-flattened-dataclass-fields/rep0/session/2026-07-07T14-17-39-115Z_019f3cf1-102b-7b1b-aa24-c4e162c5c087.jsonl,399201,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/mashumaro-flattened-dataclass-fields/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mashumaro-flattened-dataclass-fields/rep1/result.json,mashumaro-flattened-dataclass-fields,baseline,1,openai-codex/gpt-5.5,medium,python,feature_request,1,1.0,1375517,58,57,322.5,0,False,,0,21860,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mashumaro-flattened-dataclass-fields/rep1/session/2026-07-07T14-17-39-169Z_019f3cf1-1060-7972-91e1-5a48d9658d92.jsonl,339070,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/mashumaro-flattened-dataclass-fields/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mashumaro-flattened-dataclass-fields/rep2/result.json,mashumaro-flattened-dataclass-fields,baseline,2,openai-codex/gpt-5.5,medium,python,feature_request,0,0.9999002659574469,2082894,72,71,487.0,0,False,,0,25176,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mashumaro-flattened-dataclass-fields/rep2/session/2026-07-07T14-17-44-138Z_019f3cf1-23ca-70ac-875f-4be169fb15dd.jsonl,418866,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/meriyah-explicit-resource-declarations/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/meriyah-explicit-resource-declarations/rep0/result.json,meriyah-explicit-resource-declarations,baseline,0,openai-codex/gpt-5.5,medium,typescript,feature_request,0,0.9999417679257735,4936317,80,78,674.3,0,False,,0,26124,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/meriyah-explicit-resource-declarations/rep0/session/2026-07-07T14-11-37-298Z_019f3ceb-8ad2-7814-a65f-124914ca2a43.jsonl,684417,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/meriyah-explicit-resource-declarations/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/meriyah-explicit-resource-declarations/rep1/result.json,meriyah-explicit-resource-declarations,baseline,1,openai-codex/gpt-5.5,medium,typescript,feature_request,0,0.9998058930859117,4535600,83,84,545.0,0,False,,0,29226,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/meriyah-explicit-resource-declarations/rep1/session/2026-07-07T14-11-37-775Z_019f3ceb-8caf-7e32-a963-852b366d7684.jsonl,597311,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/meriyah-explicit-resource-declarations/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/meriyah-explicit-resource-declarations/rep2/result.json,meriyah-explicit-resource-declarations,baseline,2,openai-codex/gpt-5.5,medium,typescript,feature_request,0,0.9999417679257735,3116860,68,67,392.2,0,False,,0,21561,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/meriyah-explicit-resource-declarations/rep2/session/2026-07-07T14-11-37-333Z_019f3ceb-8af5-798b-b16d-90eda1daa32c.jsonl,471966,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/mobly-grouped-test-barriers/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mobly-grouped-test-barriers/rep0/result.json,mobly-grouped-test-barriers,baseline,0,openai-codex/gpt-5.5,medium,python,feature_request,1,1.0,3420637,70,69,428.1,0,False,,0,27753,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mobly-grouped-test-barriers/rep0/session/2026-07-07T14-23-30-101Z_019f3cf6-6b35-763e-ade1-4415e061ca2d.jsonl,545557,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/mobly-grouped-test-barriers/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mobly-grouped-test-barriers/rep1/result.json,mobly-grouped-test-barriers,baseline,1,openai-codex/gpt-5.5,medium,python,feature_request,0,0.9932356257046223,2088253,64,63,425.1,0,False,,0,20155,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mobly-grouped-test-barriers/rep1/session/2026-07-07T14-23-55-323Z_019f3cf6-cdbb-7cf9-82f2-05bc693ca5df.jsonl,462663,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/mobly-grouped-test-barriers/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mobly-grouped-test-barriers/rep2/result.json,mobly-grouped-test-barriers,baseline,2,openai-codex/gpt-5.5,medium,python,feature_request,1,1.0,2630383,67,66,472.1,0,False,,0,30439,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/mobly-grouped-test-barriers/rep2/session/2026-07-07T14-24-22-165Z_019f3cf7-3695-74b8-8512-accf9bfd5842.jsonl,550187,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/obsidian-linter-link-format-conversion/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/obsidian-linter-link-format-conversion/rep0/result.json,obsidian-linter-link-format-conversion,baseline,0,openai-codex/gpt-5.5,medium,typescript,feature_request,1,1.0,1661065,55,54,382.6,0,False,,0,15053,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/obsidian-linter-link-format-conversion/rep0/session/2026-07-07T14-11-37-838Z_019f3ceb-8cee-7d90-b0cc-69e35cf0c924.jsonl,333219,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/obsidian-linter-link-format-conversion/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/obsidian-linter-link-format-conversion/rep1/result.json,obsidian-linter-link-format-conversion,baseline,1,openai-codex/gpt-5.5,medium,typescript,feature_request,0,0.9991603694374476,582777,35,34,216.1,0,False,,0,14434,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/obsidian-linter-link-format-conversion/rep1/session/2026-07-07T14-11-37-844Z_019f3ceb-8cf4-79a8-a5b3-78c6bf408899.jsonl,189893,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/obsidian-linter-link-format-conversion/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/obsidian-linter-link-format-conversion/rep2/result.json,obsidian-linter-link-format-conversion,baseline,2,openai-codex/gpt-5.5,medium,typescript,feature_request,0,0.998320738874895,1363748,48,47,399.9,0,False,,0,14756,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/obsidian-linter-link-format-conversion/rep2/session/2026-07-07T14-11-37-851Z_019f3ceb-8cfb-7430-8d47-4efd162d353e.jsonl,266288,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/participle-grammar-conflict-analysis/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/participle-grammar-conflict-analysis/rep0/result.json,participle-grammar-conflict-analysis,baseline,0,openai-codex/gpt-5.5,medium,go,feature_request,1,1.0,454623,28,27,227.2,0,False,,0,16524,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/participle-grammar-conflict-analysis/rep0/session/2026-07-07T14-16-58-387Z_019f3cf0-7113-7372-9bd8-384256e68c70.jsonl,150278,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/participle-grammar-conflict-analysis/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/participle-grammar-conflict-analysis/rep1/result.json,participle-grammar-conflict-analysis,baseline,1,openai-codex/gpt-5.5,medium,go,feature_request,0,0.6844262295081968,471136,27,29,197.7,0,False,,0,13608,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/participle-grammar-conflict-analysis/rep1/session/2026-07-07T14-17-09-719Z_019f3cf0-9d57-77b1-849d-f29f2caee241.jsonl,150944,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/participle-grammar-conflict-analysis/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/participle-grammar-conflict-analysis/rep2/result.json,participle-grammar-conflict-analysis,baseline,2,openai-codex/gpt-5.5,medium,go,feature_request,0,0.9959016393442623,654653,34,36,594.5,0,False,,0,14890,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/participle-grammar-conflict-analysis/rep2/session/2026-07-07T14-17-14-440Z_019f3cf0-afc8-7c77-a174-20844d3f742a.jsonl,186172,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/pest-character-class-coalescing/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/pest-character-class-coalescing/rep0/result.json,pest-character-class-coalescing,baseline,0,openai-codex/gpt-5.5,medium,rust,feature_request,0,0.9887005649717514,991558,42,41,321.0,0,False,,0,18239,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/pest-character-class-coalescing/rep0/session/2026-07-07T14-11-37-159Z_019f3ceb-8a47-7970-ba38-fdd5da187e4e.jsonl,247564,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/pest-character-class-coalescing/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/pest-character-class-coalescing/rep1/result.json,pest-character-class-coalescing,baseline,1,openai-codex/gpt-5.5,medium,rust,feature_request,0,0.9915254237288136,2556477,75,74,451.6,0,False,,0,18799,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/pest-character-class-coalescing/rep1/session/2026-07-07T14-11-37-682Z_019f3ceb-8c52-7041-b855-06addd4dcf49.jsonl,455646,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/pest-character-class-coalescing/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/pest-character-class-coalescing/rep2/result.json,pest-character-class-coalescing,baseline,2,openai-codex/gpt-5.5,medium,rust,feature_request,1,1.0,2335204,65,64,562.7,0,False,,0,20763,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/pest-character-class-coalescing/rep2/session/2026-07-07T14-11-36-899Z_019f3ceb-8943-7ec0-8b1b-10025e2f775b.jsonl,423966,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/psd-tools-blend-range-api/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/psd-tools-blend-range-api/rep0/result.json,psd-tools-blend-range-api,baseline,0,openai-codex/gpt-5.5,medium,python,feature_request,1,1.0,789924,40,40,330.1,0,False,,0,17954,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/psd-tools-blend-range-api/rep0/session/2026-07-07T14-41-43-268Z_019f3d07-1964-7817-b060-95aed5fc42d7.jsonl,195899,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/psd-tools-blend-range-api/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/psd-tools-blend-range-api/rep1/result.json,psd-tools-blend-range-api,baseline,1,openai-codex/gpt-5.5,medium,python,feature_request,1,1.0,896020,38,37,313.3,0,False,,0,18594,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/psd-tools-blend-range-api/rep1/session/2026-07-07T14-41-50-903Z_019f3d07-3737-775a-be01-50578db60a08.jsonl,218802,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/psd-tools-blend-range-api/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/psd-tools-blend-range-api/rep2/result.json,psd-tools-blend-range-api,baseline,2,openai-codex/gpt-5.5,medium,python,feature_request,1,1.0,630889,33,33,258.5,0,False,,0,16034,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/psd-tools-blend-range-api/rep2/session/2026-07-07T14-41-56-629Z_019f3d07-4d95-77d7-bc36-5d8fa31b02c5.jsonl,177042,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/scc-bounded-memory-spilling/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/scc-bounded-memory-spilling/rep0/result.json,scc-bounded-memory-spilling,baseline,0,openai-codex/gpt-5.5,medium,go,feature_request,0,0.9905362776025236,1495452,61,60,345.7,0,False,,0,11042,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/scc-bounded-memory-spilling/rep0/session/2026-07-07T14-27-29-388Z_019f3cfa-11eb-7cea-8a2b-baab97898c37.jsonl,293085,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/scc-bounded-memory-spilling/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/scc-bounded-memory-spilling/rep1/result.json,scc-bounded-memory-spilling,baseline,1,openai-codex/gpt-5.5,medium,go,feature_request,0,0.9905362776025236,1290460,51,50,336.8,0,False,,0,15381,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/scc-bounded-memory-spilling/rep1/session/2026-07-07T14-27-35-538Z_019f3cfa-29f2-7c70-9b32-e7272eb6cfce.jsonl,267485,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/scc-bounded-memory-spilling/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/scc-bounded-memory-spilling/rep2/result.json,scc-bounded-memory-spilling,baseline,2,openai-codex/gpt-5.5,medium,go,feature_request,0,0.9905362776025236,1072045,49,48,298.4,0,False,,0,16400,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/scc-bounded-memory-spilling/rep2/session/2026-07-07T14-27-42-855Z_019f3cfa-4686-7fed-a669-40f6d0dc67f8.jsonl,236728,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/sql-formatter-bigquery-pipe-formatting/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/sql-formatter-bigquery-pipe-formatting/rep0/result.json,sql-formatter-bigquery-pipe-formatting,baseline,0,openai-codex/gpt-5.5,medium,typescript,feature_request,1,1.0,2438526,57,56,465.8,0,False,,0,9818,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/sql-formatter-bigquery-pipe-formatting/rep0/session/2026-07-07T14-36-46-693Z_019f3d02-92e5-7eda-8fdd-6826978265ff.jsonl,516197,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/sql-formatter-bigquery-pipe-formatting/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/sql-formatter-bigquery-pipe-formatting/rep1/result.json,sql-formatter-bigquery-pipe-formatting,baseline,1,openai-codex/gpt-5.5,medium,typescript,feature_request,1,1.0,1959524,61,63,460.6,0,False,,0,10977,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/sql-formatter-bigquery-pipe-formatting/rep1/session/2026-07-07T14-36-55-174Z_019f3d02-b405-7095-9276-e8775e195278.jsonl,385058,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/sql-formatter-bigquery-pipe-formatting/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/sql-formatter-bigquery-pipe-formatting/rep2/result.json,sql-formatter-bigquery-pipe-formatting,baseline,2,openai-codex/gpt-5.5,medium,typescript,feature_request,1,1.0,2599697,53,55,402.4,0,False,,0,9889,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/sql-formatter-bigquery-pipe-formatting/rep2/session/2026-07-07T14-39-50-213Z_019f3d05-5fc5-74a8-91ea-cfe9596daa7f.jsonl,510569,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/superjson-error-stack-serialization/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/superjson-error-stack-serialization/rep0/result.json,superjson-error-stack-serialization,baseline,0,openai-codex/gpt-5.5,medium,typescript,feature_request,1,1.0,749146,43,42,319.5,0,False,,0,21580,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/superjson-error-stack-serialization/rep0/session/2026-07-07T14-11-37-497Z_019f3ceb-8b99-738b-b1df-4f9d720b2a01.jsonl,233169,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/superjson-error-stack-serialization/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/superjson-error-stack-serialization/rep1/result.json,superjson-error-stack-serialization,baseline,1,openai-codex/gpt-5.5,medium,typescript,feature_request,1,1.0,518265,39,38,221.9,0,False,,0,20975,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/superjson-error-stack-serialization/rep1/session/2026-07-07T14-11-37-277Z_019f3ceb-8abd-7f6c-ad6d-8ea30045bf6c.jsonl,180666,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/superjson-error-stack-serialization/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/superjson-error-stack-serialization/rep2/result.json,superjson-error-stack-serialization,baseline,2,openai-codex/gpt-5.5,medium,typescript,feature_request,0,0.9948979591836735,761312,46,45,306.9,0,False,,0,21853,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/superjson-error-stack-serialization/rep2/session/2026-07-07T14-11-37-195Z_019f3ceb-8a6b-7cf1-93c8-c69f5a4bdc4b.jsonl,235795,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/tengo-callable-instance-isolation/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-callable-instance-isolation/rep0/result.json,tengo-callable-instance-isolation,baseline,0,openai-codex/gpt-5.5,medium,go,bugfix,1,1.0,2098087,84,83,644.3,0,False,,0,15392,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-callable-instance-isolation/rep0/session/2026-07-07T14-27-44-409Z_019f3cfa-4c99-7190-b92d-3e0fa1d71297.jsonl,381598,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/tengo-callable-instance-isolation/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-callable-instance-isolation/rep1/result.json,tengo-callable-instance-isolation,baseline,1,openai-codex/gpt-5.5,medium,go,bugfix,0,0.993103448275862,1671459,60,59,351.6,0,False,,0,13259,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-callable-instance-isolation/rep1/session/2026-07-07T14-27-46-668Z_019f3cfa-556c-7b15-8e10-7faa7d80d52a.jsonl,313315,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/tengo-callable-instance-isolation/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-callable-instance-isolation/rep2/result.json,tengo-callable-instance-isolation,baseline,2,openai-codex/gpt-5.5,medium,go,bugfix,0,0.896551724137931,1403327,63,62,389.5,0,False,,0,10347,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-callable-instance-isolation/rep2/session/2026-07-07T14-28-05-981Z_019f3cfa-a0dd-70e2-8580-0008e73a994d.jsonl,274255,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/tengo-destructuring-bindings/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-destructuring-bindings/rep0/result.json,tengo-destructuring-bindings,baseline,0,openai-codex/gpt-5.5,medium,go,feature_request,1,1.0,1467335,55,54,277.5,0,False,,0,17315,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-destructuring-bindings/rep0/session/2026-07-07T14-25-20-176Z_019f3cf8-1930-7e05-864a-0fcd132cc9e1.jsonl,279994,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/tengo-destructuring-bindings/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-destructuring-bindings/rep1/result.json,tengo-destructuring-bindings,baseline,1,openai-codex/gpt-5.5,medium,go,feature_request,0,0.9865470852017937,1666200,63,62,383.8,0,False,,0,18698,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-destructuring-bindings/rep1/session/2026-07-07T14-25-20-167Z_019f3cf8-1927-7471-a0e8-f9755d4f1ed2.jsonl,298081,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/tengo-destructuring-bindings/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-destructuring-bindings/rep2/result.json,tengo-destructuring-bindings,baseline,2,openai-codex/gpt-5.5,medium,go,feature_request,1,1.0,3360767,93,92,559.0,0,False,,0,16593,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/tengo-destructuring-bindings/rep2/session/2026-07-07T14-26-31-919Z_019f3cf9-316f-7d56-a294-b07637fbd3d9.jsonl,421050,,True,True,True,True,True,False,eligible
gpt-5.5/medium/baseline/textual-kitty-key-phases/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/textual-kitty-key-phases/rep0/result.json,textual-kitty-key-phases,baseline,0,openai-codex/gpt-5.5,medium,python,feature_request,0,0.9625,2437869,91,90,1158.1,0,False,,0,50275,1,/home/will/evals/deep-swe-bench/results/gpt-5.5/medium/baseline/textual-kitty-key-phases/rep0/session/2026-07-07T14-18-37-171Z_019f3cf1-f2f3-70cb-b95e-5d76f08d1165.jsonl,408109,,True,True,True,True,True,False,eligible
